Product Code,Product Description,Product Category Code,Tharisa PLC (1),Main Catagory (2),Sub Area (3),Product Category Description,Plant Area (4),STAT GROUP (5),STAT GROUP (6),STAT GROUP (7),STAT GROUP (8),Item Status,Statistical Group Code, Statistical Group Code Description , Bin Location , Bin Location Type , Quantity On Order , Stock On Hand , Max Stock QTY , Reorder QTY , Safety Stock QTY ,Moving Average Price, Total Value of Item 
110500073,ADAPTER SLEEVE - H3132 - 140MM,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS13202 , RACAR , -   ,4,4, -   , R 2.00 ,$918.35 ,"3,673.40"
110500074,LOCATING RING FRM290/17 - FOR SNU532 - EACH,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS13203 , RACAR , -   ,8,8, -   , R 4.00 ,$90.05 ,720.4
110500075,U LOCK SEAL U532 - 4 HALVES PER SET,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS14201 , RACAR , -   ,4,4, -   , R 2.00 ,$178.64 ,714.54
110500076,PLUMMER BL0CK SD3136TS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , BL01402 , RACAR , -   ,4,4, -   , R 2.00 ,"$2,730.00 ","10,920.00"
110500077,BEARING SKF ONLY - ROLLER SPHERICAL - 213136MBKW33.C3 - 180X300X96,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS06502 , RACAR , -   ,4,4, -   , R 2.00 ,"$4,180.00 ","16,720.00"
110500078,ADAPTER SLEEVE - H3136GP - 160MM,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS14202 , RACAR , -   ,4,4, -   , R 2.00 ,$600.00 ,"2,400.00"
110500079,LOCATING RING FRM300/10 - FOR SD3136TS - EACH,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS14203 , RACAR , -   ,7,8, -   , R 4.00 ,$82.86 ,580.03
110500080,BEARING HOUSING SD3138,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BL01401 , RACAR , -   ,4,4, -   , R 2.00 ,"$4,842.57 ","19,370.26"
110500081,BEARING SKF ONLY - ROLLER SPHERICAL - 23138K - 190X320X104,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS07501 , RACAR , -   ,2,4, -   , R 2.00 ,"$7,484.02 ","14,968.03"
110500082,ADAPTER SLEEVE - H3138GP - 170MM,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS15201 , RACAR , -   ,4,4, -   , R 2.00 ,"$1,096.68 ","4,386.72"
110500083,LOCATING RING FRM320/10 - FORSD3138 - EACH,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS15202 , RACAR , -   ,7,8, -   , R 4.00 ,$792.76 ,"5,549.32"
110500084,BEARING HOUSING SD3144TS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BL01402 , RACAR , -   ,4,4, -   , R 2.00 ,"$7,201.95 ","28,807.78"
110500085,BEARING SKF ONLY - ROLLER SPHERICAL - 23144CAKW33 - 220 X 370 X 120 - SEC MILL PINION GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS06502 , RACAR , -   ,4,4, -   , R 2.00 ,"$8,407.59 ","33,630.36"
110500086,ADAPTER SLEEVE -H3144GP - 200MM,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS16201 , RACAR , -   ,4,4, -   , R 2.00 ,"$1,410.00 ","5,640.00"
110500087,BEARING HOUSING SD3148,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , BL01403 , RACAR , -   ,4,4, -   , R 2.00 ,"$8,083.36 ","32,333.42"
110500088,BEARING SKF ONLY - ROLLER SPHERICAL - 23148CAKW33C3 - 240X400X128,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS08501 , RACAR , -   ,5,4, -   , R 2.00 ,"$15,120.80 ","75,604.00"
110500089,ADAPTER SLEEVE - H3148 - 220MM,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS09501 , RACAR , -   ,2,4, -   , R 2.00 ,"$2,323.49 ","4,646.97"
110500090,PLUMMER BLOCK - SNL3156 - HSNG SEGMENT PRICES APPLY - SKF - B-SNL3156 -PRM MILL PINION BEARINGS GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$35,375.20 ","70,750.40"
110500091,LOCATING RING FRB10/460 - SEGMENT PRICES APPLY - SKF - B-FRB10/460 - EACH - PRM MILL PINION BEARINGS GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS16202 , RACAR , -   ,2,2, -   , R 2.00 ,$299.55 ,599.1
110500092,"SEALS SKF HSG - TS 56-247.66 (247.80,247.85) - OB-TS56-247.66 - PRM MILL PINION BEARING GENESIS",1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS17201 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,290.50 ","2,290.50"
110500093,"SEALS SKF HSG - TS 56-248 (248.15,248.20) - OB-TS56-248.00 - PRM MILL PINION BEARING GENESIS",1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS17202 , RACAR , -   ,2,1, -   , R 1.00 ,"$2,290.50 ","4,581.00"
110500094,END COVER SEGMENT PRICES APPLY - SKF - ETS56 - B-ETS56 - PRM MILL PINION BEARING GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS17203 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,362.20 ","2,362.20"
110500095,"ADAPTOR SLEEVE - SKF- OH3156/9.75""H- B-OH3156H 248MM- PRM MILL PINION BEARING GENESIS",1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS18201 , RACAR , -   ,2,2, -   , R 2.00 ,"$14,690.31 ","29,380.62"
110500096,ADAPTOR SLEEVE - SKF- B-OH3156H-  260MM- PRM MILL PINION BEARING GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS19201 , RACAR , -   ,3,3, -   , R 2.00 ,"$7,519.92 ","22,559.76"
110500097,LABYRINTH SEAL - SKF B-TS56 -  260MM- PRM MILL PINION BEARING GENESIS,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS19202 , RACAR , -   ,3,3, -   , R 2.00 ,"$2,269.75 ","6,809.25"
110500100,BEARING M SERIES 110MM NON LOCATED - MSM110BX - SRB - OE BEARING - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS06301 , RACAR , -   ,2,2, -   , R 2.00 ,"$16,850.26 ","33,700.52"
110500101,HOUSING M SERIES 110MM NON LOCATED - MSM110HX - SRB - OE BEARINGS - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS06302 , RACAR , -   ,2,2, -   , R 2.00 ,"$6,365.61 ","12,731.22"
110500102,ANGLED SUPPORT - SNQ08A - SRB - OE BEARINGS - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS06303 , RACAR , -   ,2,2, -   , R 2.00 ,"$10,677.25 ","21,354.50"
110500103,BEARING M SERIES 110MM LOCATED - MSM110BR - SRB - OE BEARINGS - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS07301 , RACAR , -   ,2,2, -   , R 2.00 ,"$19,835.10 ","39,670.20"
110500104,HOUSING M SERIES 110MM LOCATED - MSM110HR - SRB - OE BEARINGS - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS07302 , RACAR , -   ,2,2, -   , R 2.00 ,"$6,365.61 ","12,731.22"
110500105,ANGLED SUPPORT - SNQ08A - SRB - OE BEARINGS - LAY SHAFT JAW CRUSHER VOYAGER,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS07303 , RACAR , -   ,2,2, -   , R 2.00 ,"$10,677.25 ","21,354.50"
110500106,M SERIES 170MM COMPLETE NON LOCATED UNIT - MSM170BXHSD - SRB -  OE BEARING -10CVR05,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03202 , RACAR , -   ,2,2, -   , R 2.00 ,"$117,056.34 ","234,112.68"
110500107,M SERIES 170MM COMPLETE LOCATED UNIT - MSM170BRHSD - SRB -  OE BEARING -10CVR05,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03203 , RACAR , -   ,2,2, -   , R 2.00 ,"$121,628.84 ","243,257.68"
110500108,L SERIES 75MM COMPLETE NON LOCATED UNIT - LSM75BXHSN - SRB -  OE BEARING - SEC SCREEN CARDON SHAFT,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS08301 , RACAR , -   ,2,2, -   , R 2.00 ,"$7,683.83 ","15,367.66"
110500109,L SERIES 75MM COMPLETE LOCATED UNIT - LSM75BRHSN - SRB -  OE BEARING - SEC SCREEN CARDON SHAFT,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS08302 , RACAR , -   ,2,2, -   , R 2.00 ,"$9,845.01 ","19,690.02"
110500110,M SERIES 220MM NON LOCATED UNIT  - MSM220BXHSD  - SRB - OE BEARING - C10 CVR02 - DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03204 , RACAR , -   ,2,2, -   , R 2.00 ,"$237,819.71 ","475,639.42"
110500111,M SERIES 220MM LOCATED UNIT  - MSM220BRHSD  - SRB - OE BEARING - C10 CVR02 - DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03301 , RACAR , -   ,2,2, -   , R 2.00 ,"$245,101.18 ","490,202.36"
110500112,L SERIES 65MM COMPLETE NON LOCATED UNIT - LSM65BXHSN - SRB -  OE BEARING - TER SCREEN CARDON SHAFT,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS09301 , RACAR , -   ,2,2, -   , R 2.00 ,"$6,565.72 ","13,131.44"
110500113,L SERIES 65MM COMPLETE LOCATED UNIT - LSM65BRHSN - SRB -  OE BEARING - TER SCREEN CARDON SHAFT,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS09302 , RACAR , -   ,2,2, -   , R 2.00 ,"$8,530.72 ","17,061.44"
110500114,L SERIES 115MM COMPLETE NON LOCATED UNIT - LSM115BXHSN - SRB -  OE BEARING - 10 CV401 DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS10301 , RACAR , -   ,2,2, -   , R 2.00 ,"$22,409.36 ","44,818.72"
110500115,L SERIES 115MM COMPLETE LOCATED UNIT - LSM115BRHSN - SRB -  OE BEARING - 10 CV401 DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS10302 , RACAR , -   ,2,2, -   , R 2.00 ,"$24,903.58 ","49,807.16"
110500116,M SERIES 90MM NON LOCATED UNIT  - MSM90BXHSNQ - SRB - OE BEARING - C10 CV01 - TAIL PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS11301 , RACAR , -   ,2,2, -   , R 2.00 ,"$16,476.49 ","32,952.98"
110500117,M SERIES 90MM  LOCATED UNIT  - MSM90BRHSNQ - SRB - OE BEARING - C10 CV01 - TAIL PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS12301 , RACAR , -   ,2,2, -   , R 2.00 ,"$17,111.48 ","34,222.96"
110500118,J SERIES 200MM COMPLETE NON LOCATED UNIT - JSM200BXHSD - SRB -  OE BEARING - C10 CVR04 DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03303 , RACAR , -   ,2,2, -   , R 2.00 ,"$129,279.79 ","258,559.58"
110500119,J SERIES 200MM COMPLETE LOCATED UNIT - JSM200BRHSD - SRB -  OE BEARING - C10 CVR04 DRIVE PULLEY,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AU03302 , RACAR , -   ,2,2, -   , R 2.00 ,"$134,675.59 ","269,351.18"
110500120,M SERIES 140MM COMPLETE NON LOCATED UNIT - MSM140BXHSQ - SRB -  OE BEARING -11CVR01 & 02,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AU02302 , RACAR , -   ,2,2, -   , R 2.00 ,"$44,851.96 ","89,703.92"
110500121,M SERIES 140MM COMPLETE LOCATED UNIT - MSM140BRHSQ - SRB -  OE BEARING -11CVR01 & 02,1105,Plant WH1,Processing,Bearings,Plumber Blocks,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AU02301 , RACAR , -   ,2,2, -   , R 2.00 ,"$48,348.51 ","96,697.02"
120100001,BLOWER COOLING FAN IMP2000-3000,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT12301 , RACAR , -   ,1,1, -   , R 1.00 ,"$4,010.00 ","4,010.00"
120100002,BLOWER OIL TEP PROBE RTD-PT100,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT13303 , RACAR , -   ,10,10, -   , R 5.00 ,$508.00 ,"5,080.00"
120100003,BLOWER TEMP TRANSM - TYPE J-0-150 C,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT13304 , RACAR , -   ,15,15, -   , R 7.00 ,"$3,270.00 ","49,050.00"
120100004,BLOWER VIBRATOR TRANSDUCER C/W PLUG,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT13305 , RACAR , -   ,4,5, -   , R 3.00 ,"$5,005.60 ","20,022.40"
120100005,BLOWER DIFF.PRESSURE TRANSDUCER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT13301 , RACAR , -   ,6,5, -   , R 3.00 ,"$3,964.60 ","23,787.60"
120100006,BLOWER MAINTENANCE INDICATOR SHROUD,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT13302 , RACAR , -   ,5,5, -   , R 3.00 ,$420.00 ,"2,100.00"
120100007,BLOWER -  XPB 2500 QUAD POWER GATES BELT (V-BELT),1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT14302 , RACAR , -   ,14,18, -   , R 9.00 ,$475.44 ,"6,656.16"
120100008,BLOWER VALVE SPRING 2003,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT14301 , RACAR , -   ,4,5, -   , R 3.00 ,"$2,273.12 ","9,092.48"
120100009,BLOWER K4: NB125 P.R.V - BELL,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT15303 , RACAR , -   ,5,5, -   , R 3.00 ,"$5,649.00 ","28,245.00"
120100010,BLOWER K4: NB125 P.R.V - 105720  PISTON,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT15304 , RACAR , -   ,5,5, -   , R 3.00 ,"$1,045.00 ","5,225.00"
120100011,BLOWER K4: NB125 P.R.V - 110318 BUSH,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT15305 , RACAR , -   ,9,5, -   , R 3.00 ,$850.44 ,"7,654.00"
120100012,BLOWER PULLEY 6SPB170,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AT15302 , RACAR , -   ,5,5, -   , R 3.00 ,$436.60 ,"2,183.01"
120100013,BLOWER MOTOR PULLEY - SPB 315 X 6 VANE,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AS19502 , RACAR , -   ,5,5, -   , R 3.00 ,"$1,162.69 ","5,813.47"
120100014,AERZEN BLOWER TYPE - GM 80L BARE SHAFT,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,1, -   ,2, -   , R 2.00 ,"$189,854.00 ", -   
120100016,RECONNED - AERZEN BLOWER TYPE - GM 80L BARE SHAFT,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  , -   , -   , -   , -   , R -   ,"$100,579.00 ", -   
120100017,AERZEN BLOWER TYPE - GM 30L BARE SHAFT - GENESIS,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , LDCA03 , LDC , -   ,1,1, -   , R 1.00 ,"$91,054.00 ","91,054.00"
120100018,AERZEN BLOWER TYPE - GM 50L BARE SHAFT - GENESIS,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , LDCA04 , LDC , -   ,2,2, -   , R 2.00 ,"$118,698.00 ","237,396.00"
120100019,SYNTHETIC OIL - 420 - AERZEN BLOWER - per LITER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT15301 , RACAR , -   ,9,10, -   , R 7.00 ,$248.00 ,"2,232.00"
120100020,SAFETY VALVE 750MBAR - 167374000 - FOR GM30L & GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT16302 , RACAR , -   ,3,3, -   , R 3.00 ,"$10,680.00 ","32,040.00"
120100021,VALVE SPRING 1254 - 117171 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT16301 , RACAR , -   ,3,1, -   , R 1.00 ,$809.00 ,"2,427.00"
120100022,GASKET - NB125 P.R.V - 11106 - FOR GM30L & GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT17303 , RACAR , -   ,3,3, -   , R 3.00 ,$28.00 ,84
120100023,GATES XPA.2240 QUAD POWER III - 11763 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT17302 , RACAR , -   ,2,2, -   , R 2.00 ,$359.00 ,718
120100024,AIR FILTER CARTRIDGE - G5 DN150  - 175241 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT17301 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,791.00 ","2,791.00"
120100025,V-BELT PULLEY 200 SPA 2 VANE  - 12196 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT18305 , RACAR , -   ,4,4, -   , R 2.00 ,"$1,193.00 ","4,772.00"
120100026,BUSH 2517 - 42MM  - 12634 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT18304 , RACAR , -   ,1,1, -   , R 1.00 ,$93.56 ,93.56
120100027,BUSH 2517 - 45MM  - 12635 - FOR GM30L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT18303 , RACAR , -   ,1,1, -   , R 1.00 ,$160.00 ,160
120100028,VALVE SPRING 1255 - 117172 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT18302 , RACAR , -   ,2,2, -   , R 2.00 ,$786.00 ,"1,572.00"
120100029,GATES XPA.2120 QUAD POWER III - 11762 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT18301 , RACAR , -   ,8,8, -   , R 8.00 ,$339.00 ,"2,712.00"
120100030,AIR FILTER CARTRIDGE - G5 DN200  - 176206 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT19301 , RACAR , -   ,2,2, -   , R 2.00 ,"$4,103.00 ","8,206.00"
120100031,V-BELT PULLEY 160 SPA 4 VANE  - 12183 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT20304 , RACAR , -   ,3,4, -   , R 2.00 ,$555.00 ,"1,665.00"
120100032,BUSH 2517 - 55MM  - 12638 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT20303 , RACAR , -   ,4,4, -   , R 2.00 ,$80.00 ,320
120100033,V-BELT PULLEY 200 SPA 4 VANE  - 12198 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT20302 , RACAR , -   ,4,4, -   , R 2.00 ,"$1,501.00 ","6,004.00"
120100034,BUSH 3020 - 60MM  - 12671 - FOR GM50L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AT20301 , RACAR , -   ,3,4, -   , R 2.00 ,$280.00 ,840
120100035,K4:NB150 PRESSURE RELIEF VALVE - 157867 - FOR GM80L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS17401 , RACAR ,1,1,2, -   , R 2.00 ,"$32,678.00 ","32,678.00"
120100036,VALVE SPRING.2003 SET @50KPA - 118618 - FOR GM80L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS17402 , RACAR , -   ,2,2, -   , R 2.00 ,"$2,440.00 ","4,880.00"
120100037,GASKET - NB150  - 11046 - FOR GM80L AERZEN BLOWER,1201,Plant WH1,Processing,Blowers,Blowers,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AS16401 , RACAR , -   ,1,1, -   , R 1.00 ,$31.00 ,31
150100001,BELT POLY -V PK 16 2031 LG PEGII - PEGASUS II - 22189021 - UP5-30 COMPRESSOR - INGERSOLL RAND,1501,Plant WH1,Processing,Compressors,Compressors,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AH11201 , RACAR , -   ,2,2, -   , R 2.00 ,$744.95 ,"1,489.90"
150100002,SHEAVE AIR-END 128.3 PK16 PEGII - PEGASUS II - 22179949 - UP5-30 COMPRESSOR - INGERSOLL RAND,1501,Plant WH1,Processing,Compressors,Compressors,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AH10201 , RACAR , -   ,2,2, -   , R 2.00 ,"$2,278.00 ","4,556.00"
150100003,SHEAVE MTR POLY-V 16 GROOVE 355MM OD - 22180053 - UP5-30 COMPRESSOR - INGERSOLL RAND,1501,Plant WH1,Processing,Compressors,Compressors,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AH10202 , RACAR , -   ,2,2, -   , R 2.00 ,"$4,451.50 ","8,903.00"
150100004,"VALVE INLET 2,5 IN N.C 50 SE - 39840418 - UP5-30 COMPRESSOR - INGERSOLL RAND",1501,Plant WH1,Processing,Compressors,Compressors,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AH10203 , RACAR , -   ,1,1, -   , R 1.00 ,"$11,889.00 ","11,889.00"
